0.2	0.6897	3.31	0.9517	0
0.2	0.6207	3.379	0.8966	0
0.2	0.5517	3.448	0.8414	0
0.2	0.4828	3.517	0.7862	0
0.2	0.4138	3.586	0.731	0
0.2	0.3448	3.655	0.6759	0
0.2	0.2759	3.724	0.6207	0
0.2	0.2069	3.793	0.5655	0
0.2	0.1379	3.862	0.5103	0
0.2	0.06897	3.931	0.4552	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	0	4	0.4	0
0.2	-0.06897	3.931	0.4552	0
0.2	-0.1379	3.862	0.5103	0
0.2	-0.2069	3.793	0.5655	0
0.2	-0.2759	3.724	0.6207	0
0.2	-0.3448	3.655	0.6759	0
0.2	-0.4138	3.586	0.731	0
0.2	-0.4828	3.517	0.7862	0
0.2	-0.5517	3.448	0.8414	0
0.2	-0.6207	3.379	0.8966	0
0.2	-0.6897	3.31	0.9517	0
0.2	-0.7586	3.241	1.007	0
0.2	-0.8276	3.172	1.062	0
0.2	-0.8966	3.103	1.117	0
0.2	-0.9655	3.034	1.172	0
0.2	-1.034	2.966	1.228	0
0.2	-1.103	2.897	1.283	0
0.2	-1.172	2.828	1.338	0
0.2	-1.241	2.759	1.393	0
0.2	-1.31	2.69	1.448	0
0.2	-1.379	2.621	1.503	0
0.2	-1.448	2.552	1.559	0
0.2	-1.517	2.483	1.614	0
0.2	-1.586	2.414	1.669	0
0.2	-1.655	2.345	1.724	0
0.2	-1.724	2.276	1.779	0
0.2	-1.793	2.207	1.834	0
0.2	-1.862	2.138	1.89	0
0.2	-1.931	2.069	1.945	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-2	2	2	0
0.2	-1.931	1.931	1.945	0
0.2	-1.862	1.862	1.89	0
0.2	-1.793	1.793	1.834	0
0.2	-1.724	1.724	1.779	0
0.2	-1.655	1.655	1.724	0
0.2	-1.586	1.586	1.669	0
0.2	-1.517	1.517	1.614	0
0.2	-1.448	1.448	1.559	0
0.2	-1.379	1.379	1.503	0
0.2	-1.31	1.31	1.448	0
0.2	-1.241	1.241	1.393	0
0.2	-1.172	1.172	1.338	0
0.2	-1.103	1.103	1.283	0
0.2	-1.034	1.034	1.228	0
0.2	-0.9655	0.9655	1.172	0
0.2	-0.8966	0.8966	1.117	0
0.2	-0.8276	0.8276	1.062	0
0.2	-0.7586	0.7586	1.007	0
0.2	-0.6897	0.6897	0.9517	0
0.2	-0.6207	0.6207	0.8966	0
0.2	-0.5517	0.5517	0.8414	0
0.2	-0.4828	0.4828	0.7862	0
0.2	-0.4138	0.4138	0.731	0
0.2	-0.3448	0.3448	0.6759	0
0.2	-0.2759	0.2759	0.6207	0
0.2	-0.2069	0.2069	0.5655	0
0.2	-0.1379	0.1379	0.5103	0
0.2	-0.06897	0.06897	0.4552	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
0.2	0	0	0.4	0
